date,direction,entry_time,exit_time,entry_px,exit_px,pts,lot_size,pnl,exit_reason
2022-06-15,SHORT,10:50,11:35,15713.5,15731.7,-18.2,50,-910.0,SIGNAL_FLIP
2022-06-15,LONG,11:40,14:15,15730.3,15724.9,-5.4,50,-270.0,SIGNAL_FLIP
2022-06-15,SHORT,14:20,15:10,15724.8,15693.7,31.1,50,1555.0,TIME_EXIT
2022-06-16,SHORT,10:30,15:10,15732.3,15359.5,372.8,50,18640.0,TIME_EXIT
2022-06-17,LONG,12:55,14:20,15324.4,15266.1,-58.3,50,-2915.0,SIGNAL_FLIP
2022-06-17,SHORT,14:25,14:35,15266.0,15324.8,-58.8,50,-2940.0,SIGNAL_FLIP
2022-06-17,LONG,14:40,15:10,15325.0,15265.3,-59.7,50,-2985.0,TIME_EXIT
2022-06-20,LONG,10:20,10:25,15312.8,15272.0,-40.8,50,-2040.0,SIGNAL_FLIP
2022-06-20,SHORT,10:30,10:35,15270.7,15302.2,-31.5,50,-1575.0,SIGNAL_FLIP
2022-06-20,LONG,10:40,10:55,15301.7,15273.3,-28.4,50,-1420.0,SIGNAL_FLIP
2022-06-20,SHORT,11:00,11:05,15273.5,15293.5,-20.0,50,-1000.0,SIGNAL_FLIP
2022-06-20,LONG,11:10,13:15,15293.2,15277.7,-15.5,50,-775.0,SIGNAL_FLIP
2022-06-20,SHORT,13:20,15:05,15278.2,15328.8,-50.6,50,-2530.0,SIGNAL_FLIP
2022-06-20,LONG,15:10,15:10,15329.7,15352.2,22.5,50,1125.0,TIME_EXIT
2022-06-21,SHORT,15:00,15:10,15638.3,15638.0,0.3,50,15.0,TIME_EXIT
2022-06-22,LONG,14:30,15:05,15443.4,15412.0,-31.4,50,-1570.0,SIGNAL_FLIP
2022-06-22,SHORT,15:10,15:10,15411.7,15419.7,-8.0,50,-400.0,TIME_EXIT
2022-06-23,SHORT,12:00,13:45,15522.0,15534.3,-12.3,50,-615.0,SIGNAL_FLIP
2022-06-23,LONG,13:50,15:10,15535.3,15561.0,25.7,50,1285.0,TIME_EXIT
2022-06-24,SHORT,11:55,12:55,15634.1,15659.2,-25.1,50,-1255.0,SIGNAL_FLIP
2022-06-24,LONG,13:00,13:40,15659.2,15638.3,-20.9,50,-1045.0,SIGNAL_FLIP
2022-06-24,SHORT,13:45,13:45,15637.8,15680.2,-42.4,50,-2120.0,SIGNAL_FLIP
2022-06-24,LONG,13:50,15:10,15679.2,15709.8,30.6,50,1530.0,TIME_EXIT
2022-06-27,SHORT,11:55,12:30,15836.9,15880.8,-43.9,50,-2195.0,SIGNAL_FLIP
2022-06-27,LONG,12:35,14:20,15880.5,15852.8,-27.7,50,-1385.0,SIGNAL_FLIP
2022-06-27,SHORT,14:25,15:10,15852.2,15835.6,16.6,50,830.0,TIME_EXIT
2022-06-28,LONG,11:35,13:15,15774.2,15767.2,-7.0,50,-350.0,SIGNAL_FLIP
2022-06-28,SHORT,13:20,13:30,15766.7,15796.5,-29.8,50,-1490.0,SIGNAL_FLIP
2022-06-28,LONG,13:35,15:10,15796.8,15842.6,45.8,50,2290.0,TIME_EXIT
2022-06-29,LONG,11:25,15:05,15782.2,15793.3,11.1,50,555.0,SIGNAL_FLIP
2022-06-29,SHORT,15:10,15:10,15793.4,15789.8,3.6,50,180.0,TIME_EXIT
2022-06-30,SHORT,10:25,13:15,15817.2,15817.3,-0.1,50,-5.0,SIGNAL_FLIP
2022-06-30,LONG,13:20,15:05,15816.8,15788.6,-28.2,50,-1410.0,SIGNAL_FLIP
2022-06-30,SHORT,15:10,15:10,15790.2,15778.4,11.8,50,590.0,TIME_EXIT
2022-07-01,LONG,12:20,14:20,15656.6,15644.4,-12.2,50,-610.0,SIGNAL_FLIP
2022-07-01,SHORT,14:25,14:35,15644.7,15679.8,-35.1,50,-1755.0,SIGNAL_FLIP
2022-07-01,LONG,14:40,15:10,15680.2,15747.3,67.1,50,3355.0,TIME_EXIT
2022-07-04,SHORT,10:05,10:50,15673.2,15731.2,-58.0,50,-2900.0,SIGNAL_FLIP
2022-07-04,LONG,10:55,13:45,15731.2,15745.2,14.0,50,700.0,SIGNAL_FLIP
2022-07-04,SHORT,13:50,14:10,15744.8,15774.8,-30.0,50,-1500.0,SIGNAL_FLIP
2022-07-04,LONG,14:15,15:10,15774.5,15841.1,66.6,50,3330.0,TIME_EXIT
2022-07-05,SHORT,13:05,15:10,15981.6,15814.3,167.3,50,8365.0,TIME_EXIT
2022-07-06,LONG,10:00,11:35,15871.5,15857.0,-14.5,50,-725.0,SIGNAL_FLIP
2022-07-06,SHORT,11:40,12:25,15856.7,15902.8,-46.1,50,-2305.0,SIGNAL_FLIP
2022-07-06,LONG,12:30,14:30,15902.5,15925.7,23.2,50,1160.0,SIGNAL_FLIP
2022-07-06,SHORT,14:35,14:55,15925.3,15977.3,-52.0,50,-2600.0,SIGNAL_FLIP
2022-07-06,LONG,15:00,15:10,15977.2,15994.2,17.0,50,850.0,TIME_EXIT
2022-07-07,SHORT,14:10,14:45,16092.2,16128.7,-36.5,50,-1825.0,SIGNAL_FLIP
2022-07-07,LONG,14:50,15:10,16128.0,16127.4,-0.6,50,-30.0,TIME_EXIT
2022-07-08,SHORT,12:00,12:30,16178.5,16205.8,-27.3,50,-1365.0,SIGNAL_FLIP
2022-07-08,LONG,12:35,14:05,16205.0,16186.2,-18.8,50,-940.0,SIGNAL_FLIP
2022-07-08,SHORT,14:10,15:05,16186.2,16222.1,-35.9,50,-1795.0,SIGNAL_FLIP
2022-07-08,LONG,15:10,15:10,16222.8,16230.0,7.2,50,360.0,TIME_EXIT
2022-07-11,LONG,13:05,15:10,16165.7,16218.0,52.3,50,2615.0,TIME_EXIT
2022-07-12,LONG,14:10,14:55,16122.1,16077.0,-45.1,50,-2255.0,SIGNAL_FLIP
2022-07-12,SHORT,15:00,15:10,16077.8,16056.3,21.5,50,1075.0,TIME_EXIT
2022-07-13,SHORT,10:35,15:10,16081.5,15959.8,121.7,50,6085.0,TIME_EXIT
2022-07-14,SHORT,11:15,15:10,16006.0,15942.5,63.5,50,3175.0,TIME_EXIT
2022-07-15,SHORT,11:10,11:45,15939.5,15981.0,-41.5,50,-2075.0,SIGNAL_FLIP
2022-07-15,LONG,11:50,12:05,15981.0,15940.1,-40.9,50,-2045.0,SIGNAL_FLIP
2022-07-15,SHORT,12:10,12:55,15939.0,15967.6,-28.6,50,-1430.0,SIGNAL_FLIP
2022-07-15,LONG,13:00,13:40,15969.0,15951.4,-17.6,50,-880.0,SIGNAL_FLIP
2022-07-15,SHORT,13:45,13:55,15952.0,15973.1,-21.1,50,-1055.0,SIGNAL_FLIP
2022-07-15,LONG,14:00,15:10,15973.5,16053.2,79.7,50,3985.0,TIME_EXIT
2022-07-19,SHORT,11:50,12:15,16264.7,16305.2,-40.5,50,-2025.0,SIGNAL_FLIP
2022-07-19,LONG,12:20,13:10,16303.8,16272.5,-31.3,50,-1565.0,SIGNAL_FLIP
2022-07-19,SHORT,13:15,13:55,16271.8,16302.7,-30.9,50,-1545.0,SIGNAL_FLIP
2022-07-19,LONG,14:00,15:10,16301.6,16350.5,48.9,50,2445.0,TIME_EXIT
2022-07-20,SHORT,13:20,14:00,16540.1,16560.4,-20.3,50,-1015.0,SIGNAL_FLIP
2022-07-20,LONG,14:05,14:05,16560.0,16545.3,-14.7,50,-735.0,SIGNAL_FLIP
2022-07-20,SHORT,14:10,15:10,16544.5,16516.2,28.3,50,1415.0,TIME_EXIT
2022-07-21,LONG,09:55,13:00,16552.7,16548.2,-4.5,50,-225.0,SIGNAL_FLIP
2022-07-21,SHORT,13:05,14:20,16547.8,16569.6,-21.8,50,-1090.0,SIGNAL_FLIP
2022-07-21,LONG,14:25,15:10,16570.1,16611.8,41.7,50,2085.0,TIME_EXIT
2022-07-22,SHORT,11:05,11:05,16627.9,16634.4,-6.5,50,-325.0,SIGNAL_FLIP
2022-07-22,LONG,11:10,15:10,16634.8,16729.1,94.3,50,4715.0,TIME_EXIT
2022-07-25,LONG,13:15,15:10,16620.6,16632.6,12.0,50,600.0,TIME_EXIT
2022-07-26,LONG,12:10,13:50,16539.6,16522.8,-16.8,50,-840.0,SIGNAL_FLIP
2022-07-26,SHORT,13:55,15:10,16521.7,16482.7,39.0,50,1950.0,TIME_EXIT
2022-07-27,LONG,10:15,15:10,16522.8,16643.7,120.9,50,6045.0,TIME_EXIT
2022-07-28,SHORT,14:45,15:05,16883.6,16941.6,-58.0,50,-2900.0,SIGNAL_FLIP
2022-07-28,LONG,15:10,15:10,16941.6,16936.3,-5.3,50,-265.0,TIME_EXIT
2022-07-29,SHORT,13:55,13:55,17095.8,17103.0,-7.2,50,-360.0,SIGNAL_FLIP
2022-07-29,LONG,14:00,14:00,17103.3,17076.8,-26.5,50,-1325.0,SIGNAL_FLIP
2022-07-29,SHORT,14:05,14:55,17076.6,17111.8,-35.2,50,-1760.0,SIGNAL_FLIP
2022-07-29,LONG,15:00,15:10,17110.8,17159.8,49.0,50,2450.0,TIME_EXIT
2022-08-02,SHORT,09:50,11:35,17270.3,17298.9,-28.6,50,-1430.0,SIGNAL_FLIP
2022-08-02,LONG,11:40,12:40,17298.1,17240.8,-57.3,50,-2865.0,SIGNAL_FLIP
2022-08-02,SHORT,12:45,13:35,17239.7,17289.4,-49.7,50,-2485.0,SIGNAL_FLIP
2022-08-02,LONG,13:40,15:10,17289.1,17364.8,75.7,50,3785.0,TIME_EXIT
2022-08-03,LONG,12:50,15:10,17287.1,17401.2,114.1,50,5705.0,TIME_EXIT
2022-08-04,SHORT,11:15,13:15,17396.2,17328.2,68.0,50,3400.0,SIGNAL_FLIP
2022-08-04,LONG,13:20,14:00,17328.2,17290.8,-37.4,50,-1870.0,SIGNAL_FLIP
2022-08-04,SHORT,14:05,14:45,17291.9,17336.9,-45.0,50,-2250.0,SIGNAL_FLIP
2022-08-04,LONG,14:50,15:10,17336.9,17377.4,40.5,50,2025.0,TIME_EXIT
2022-08-05,SHORT,12:45,15:10,17432.6,17398.4,34.2,50,1710.0,TIME_EXIT
2022-08-08,SHORT,14:45,15:00,17494.7,17533.8,-39.1,50,-1955.0,SIGNAL_FLIP
2022-08-08,LONG,15:05,15:10,17533.8,17522.9,-10.9,50,-545.0,TIME_EXIT
2022-08-10,LONG,10:35,11:20,17524.9,17491.7,-33.2,50,-1660.0,SIGNAL_FLIP
2022-08-10,SHORT,11:25,11:35,17492.1,17516.7,-24.6,50,-1230.0,SIGNAL_FLIP
2022-08-10,LONG,11:40,11:55,17516.0,17498.0,-18.0,50,-900.0,SIGNAL_FLIP
2022-08-10,SHORT,12:00,12:20,17497.9,17520.0,-22.1,50,-1105.0,SIGNAL_FLIP
2022-08-10,LONG,12:25,13:05,17519.5,17500.1,-19.4,50,-970.0,SIGNAL_FLIP
2022-08-10,SHORT,13:10,14:10,17500.1,17531.2,-31.1,50,-1555.0,SIGNAL_FLIP
2022-08-10,LONG,14:15,15:10,17531.7,17537.7,6.0,50,300.0,TIME_EXIT
2022-08-11,SHORT,12:05,12:15,17664.2,17676.2,-12.0,50,-600.0,SIGNAL_FLIP
2022-08-11,LONG,12:20,13:20,17676.7,17654.0,-22.7,50,-1135.0,SIGNAL_FLIP
2022-08-11,SHORT,13:25,15:00,17654.1,17671.8,-17.7,50,-885.0,SIGNAL_FLIP
2022-08-11,LONG,15:05,15:10,17672.2,17652.9,-19.3,50,-965.0,TIME_EXIT
2022-08-12,LONG,10:10,14:30,17674.3,17684.1,9.8,50,490.0,SIGNAL_FLIP
2022-08-12,SHORT,14:35,15:10,17683.8,17695.7,-11.9,50,-595.0,TIME_EXIT
2022-08-16,SHORT,11:55,14:15,17791.4,17809.4,-18.0,50,-900.0,SIGNAL_FLIP
2022-08-16,LONG,14:20,14:55,17809.8,17790.4,-19.4,50,-970.0,SIGNAL_FLIP
2022-08-16,SHORT,15:00,15:00,17790.9,17817.8,-26.9,50,-1345.0,SIGNAL_FLIP
2022-08-16,LONG,15:05,15:10,17817.7,17830.3,12.6,50,630.0,TIME_EXIT
2022-08-17,SHORT,14:05,14:20,17919.9,17941.8,-21.9,50,-1095.0,SIGNAL_FLIP
2022-08-17,LONG,14:25,15:10,17941.8,17946.2,4.4,50,220.0,TIME_EXIT
2022-08-18,LONG,10:05,10:25,17949.2,17898.7,-50.5,50,-2525.0,SIGNAL_FLIP
2022-08-18,SHORT,10:30,13:05,17898.6,17902.0,-3.4,50,-170.0,SIGNAL_FLIP
2022-08-18,LONG,13:10,15:10,17901.6,17957.3,55.7,50,2785.0,TIME_EXIT
2022-08-19,SHORT,11:00,14:45,17923.8,17794.6,129.2,50,6460.0,SIGNAL_FLIP
2022-08-19,LONG,14:50,14:50,17794.8,17768.6,-26.2,50,-1310.0,SIGNAL_FLIP
2022-08-19,SHORT,14:55,15:10,17769.0,17765.0,4.0,50,200.0,TIME_EXIT
2022-08-23,LONG,09:55,10:35,17568.4,17456.7,-111.7,50,-5585.0,SIGNAL_FLIP
2022-08-23,SHORT,10:40,12:40,17456.5,17488.6,-32.1,50,-1605.0,SIGNAL_FLIP
2022-08-23,LONG,12:45,15:10,17489.1,17571.1,82.0,50,4100.0,TIME_EXIT
2022-08-24,LONG,10:25,12:05,17591.8,17574.0,-17.8,50,-890.0,SIGNAL_FLIP
2022-08-24,SHORT,12:10,14:15,17573.8,17568.6,5.2,50,260.0,SIGNAL_FLIP
2022-08-24,LONG,14:20,15:10,17568.2,17618.1,49.9,50,2495.0,TIME_EXIT
2022-08-25,SHORT,11:30,11:50,17648.4,17688.0,-39.6,50,-1980.0,SIGNAL_FLIP
2022-08-25,LONG,11:55,14:05,17688.1,17683.9,-4.2,50,-210.0,SIGNAL_FLIP
2022-08-25,SHORT,14:10,15:10,17684.2,17498.9,185.3,50,9265.0,TIME_EXIT
2022-08-26,SHORT,10:35,12:05,17624.2,17632.1,-7.9,50,-395.0,SIGNAL_FLIP
2022-08-26,LONG,12:10,13:00,17633.0,17604.8,-28.2,50,-1410.0,SIGNAL_FLIP
2022-08-26,SHORT,13:05,15:10,17604.9,17555.2,49.7,50,2485.0,TIME_EXIT
2022-08-29,LONG,12:20,12:55,17339.2,17324.7,-14.5,50,-725.0,SIGNAL_FLIP
2022-08-29,SHORT,13:00,13:20,17323.9,17339.8,-15.9,50,-795.0,SIGNAL_FLIP
2022-08-29,LONG,13:25,14:30,17340.2,17312.2,-28.0,50,-1400.0,SIGNAL_FLIP
2022-08-29,SHORT,14:35,15:10,17310.9,17293.8,17.1,50,855.0,TIME_EXIT
2022-09-01,LONG,10:30,11:00,17686.6,17644.2,-42.4,50,-2120.0,SIGNAL_FLIP
2022-09-01,SHORT,11:05,11:20,17643.6,17662.7,-19.1,50,-955.0,SIGNAL_FLIP
2022-09-01,LONG,11:25,11:35,17662.8,17641.9,-20.9,50,-1045.0,SIGNAL_FLIP
2022-09-01,SHORT,11:40,15:10,17641.8,17555.0,86.8,50,4340.0,TIME_EXIT
2022-09-02,SHORT,09:55,11:45,17519.7,17537.4,-17.7,50,-885.0,SIGNAL_FLIP
2022-09-02,LONG,11:50,14:45,17536.6,17557.9,21.3,50,1065.0,SIGNAL_FLIP
2022-09-02,SHORT,14:50,15:10,17558.2,17550.8,7.4,50,370.0,TIME_EXIT
2022-09-05,SHORT,13:35,14:05,17647.9,17665.4,-17.5,50,-875.0,SIGNAL_FLIP
2022-09-05,LONG,14:10,15:10,17666.1,17671.9,5.8,50,290.0,TIME_EXIT
2022-09-06,SHORT,10:10,11:15,17645.9,17666.0,-20.1,50,-1005.0,SIGNAL_FLIP
2022-09-06,LONG,11:20,14:35,17665.3,17664.9,-0.4,50,-20.0,SIGNAL_FLIP
2022-09-06,SHORT,14:40,15:10,17664.1,17653.1,11.0,50,550.0,TIME_EXIT
2022-09-07,LONG,12:00,14:40,17604.3,17609.8,5.5,50,275.0,SIGNAL_FLIP
2022-09-07,SHORT,14:45,15:10,17610.3,17617.1,-6.8,50,-340.0,TIME_EXIT
2022-09-08,SHORT,11:40,11:40,17731.8,17744.2,-12.4,50,-620.0,SIGNAL_FLIP
2022-09-08,LONG,11:45,12:55,17743.9,17707.5,-36.4,50,-1820.0,SIGNAL_FLIP
2022-09-08,SHORT,13:00,14:05,17712.2,17752.4,-40.2,50,-2010.0,SIGNAL_FLIP
2022-09-08,LONG,14:10,15:10,17752.4,17796.3,43.9,50,2195.0,TIME_EXIT
2022-09-09,SHORT,11:40,14:10,17867.1,17846.8,20.3,50,1015.0,SIGNAL_FLIP
2022-09-09,LONG,14:15,15:10,17846.3,17838.8,-7.5,50,-375.0,TIME_EXIT
2022-09-12,SHORT,13:20,14:05,17949.0,17975.5,-26.5,50,-1325.0,SIGNAL_FLIP
2022-09-12,LONG,14:10,14:45,17976.6,17952.3,-24.3,50,-1215.0,SIGNAL_FLIP
2022-09-12,SHORT,14:50,14:50,17952.8,17958.9,-6.1,50,-305.0,SIGNAL_FLIP
2022-09-12,LONG,14:55,15:00,17957.9,17951.1,-6.8,50,-340.0,SIGNAL_FLIP
2022-09-12,SHORT,15:05,15:10,17950.3,17933.2,17.1,50,855.0,TIME_EXIT
2022-09-13,SHORT,15:20,15:20,18061.1,18064.2,-3.1,50,-155.0,TIME_EXIT
2022-09-14,LONG,11:30,15:10,17952.0,17980.4,28.4,50,1420.0,TIME_EXIT
2022-09-15,LONG,13:10,13:30,17938.9,17900.7,-38.2,50,-1910.0,SIGNAL_FLIP
2022-09-15,SHORT,13:35,14:20,17901.1,17934.1,-33.0,50,-1650.0,SIGNAL_FLIP
2022-09-15,LONG,14:25,15:05,17933.7,17888.0,-45.7,50,-2285.0,SIGNAL_FLIP
2022-09-15,SHORT,15:10,15:10,17889.3,17877.6,11.7,50,585.0,TIME_EXIT
2022-09-19,LONG,09:55,11:45,17623.4,17614.8,-8.6,50,-430.0,SIGNAL_FLIP
2022-09-19,SHORT,11:50,12:05,17614.7,17637.1,-22.4,50,-1120.0,SIGNAL_FLIP
2022-09-19,LONG,12:10,13:00,17637.2,17623.0,-14.2,50,-710.0,SIGNAL_FLIP
2022-09-19,SHORT,13:05,13:45,17624.0,17649.6,-25.6,50,-1280.0,SIGNAL_FLIP
2022-09-19,LONG,13:50,14:50,17650.3,17617.9,-32.4,50,-1620.0,SIGNAL_FLIP
2022-09-19,SHORT,14:55,15:10,17618.2,17620.8,-2.6,50,-130.0,TIME_EXIT
2022-09-20,SHORT,13:50,14:00,17866.7,17894.6,-27.9,50,-1395.0,SIGNAL_FLIP
2022-09-20,LONG,14:05,14:15,17895.4,17877.2,-18.2,50,-910.0,SIGNAL_FLIP
2022-09-20,SHORT,14:20,15:10,17878.6,17804.6,74.0,50,3700.0,TIME_EXIT
2022-09-21,LONG,11:20,11:20,17812.0,17799.2,-12.8,50,-640.0,SIGNAL_FLIP
2022-09-21,SHORT,11:25,13:40,17799.4,17748.3,51.1,50,2555.0,SIGNAL_FLIP
2022-09-21,LONG,13:45,14:50,17748.2,17738.1,-10.1,50,-505.0,SIGNAL_FLIP
2022-09-21,SHORT,14:55,15:10,17738.8,17716.8,22.0,50,1100.0,TIME_EXIT
2022-09-22,LONG,13:20,15:05,17635.4,17623.4,-12.0,50,-600.0,SIGNAL_FLIP
2022-09-22,SHORT,15:10,15:10,17624.3,17623.3,1.0,50,50.0,TIME_EXIT
2022-09-26,LONG,12:20,14:00,17080.5,17087.0,6.5,50,325.0,SIGNAL_FLIP
2022-09-26,SHORT,14:05,14:20,17088.3,17136.6,-48.3,50,-2415.0,SIGNAL_FLIP
2022-09-26,LONG,14:25,14:45,17138.2,17082.4,-55.8,50,-2790.0,SIGNAL_FLIP
2022-09-26,SHORT,14:50,15:10,17081.6,17021.6,60.0,50,3000.0,TIME_EXIT
2022-09-27,SHORT,10:00,11:55,17058.7,17045.7,13.0,50,650.0,SIGNAL_FLIP
2022-09-27,LONG,12:00,14:20,17046.3,17033.3,-13.0,50,-650.0,SIGNAL_FLIP
2022-09-27,SHORT,14:25,15:10,17033.0,16999.3,33.7,50,1685.0,TIME_EXIT
2022-09-28,LONG,11:25,13:05,16969.2,16968.3,-0.9,50,-45.0,SIGNAL_FLIP
2022-09-28,SHORT,13:10,13:25,16968.6,17000.0,-31.4,50,-1570.0,SIGNAL_FLIP
2022-09-28,LONG,13:30,13:35,16999.7,16976.7,-23.0,50,-1150.0,SIGNAL_FLIP
2022-09-28,SHORT,13:40,15:10,16975.2,16861.0,114.2,50,5710.0,TIME_EXIT
2022-09-29,SHORT,11:10,14:40,16938.4,16875.7,62.7,50,3135.0,SIGNAL_FLIP
2022-09-29,LONG,14:45,15:00,16874.8,16812.8,-62.0,50,-3100.0,SIGNAL_FLIP
2022-09-29,SHORT,15:05,15:10,16812.8,16830.1,-17.3,50,-865.0,TIME_EXIT
2022-09-30,LONG,10:15,15:10,16848.4,17066.1,217.7,50,10885.0,TIME_EXIT
2022-10-03,LONG,11:35,12:30,17045.4,16997.6,-47.8,50,-2390.0,SIGNAL_FLIP
2022-10-03,SHORT,12:35,12:50,16997.2,17032.9,-35.7,50,-1785.0,SIGNAL_FLIP
2022-10-03,LONG,12:55,13:30,17033.1,16993.2,-39.9,50,-1995.0,SIGNAL_FLIP
2022-10-03,SHORT,13:35,15:10,16995.2,16891.2,104.0,50,5200.0,TIME_EXIT
2022-10-06,SHORT,11:40,12:15,17368.8,17392.0,-23.2,50,-1160.0,SIGNAL_FLIP
2022-10-06,LONG,12:20,14:00,17391.8,17376.6,-15.2,50,-760.0,SIGNAL_FLIP
2022-10-06,SHORT,14:05,15:10,17376.3,17331.1,45.2,50,2260.0,TIME_EXIT
2022-10-07,LONG,12:50,15:10,17276.8,17307.1,30.3,50,1515.0,TIME_EXIT
2022-10-10,LONG,11:45,13:50,17168.3,17193.8,25.5,50,1275.0,SIGNAL_FLIP
2022-10-10,SHORT,13:55,14:45,17193.7,17223.0,-29.3,50,-1465.0,SIGNAL_FLIP
2022-10-10,LONG,14:50,15:10,17222.3,17253.2,30.9,50,1545.0,TIME_EXIT
2022-10-11,LONG,11:45,12:30,17181.6,17138.3,-43.3,50,-2165.0,SIGNAL_FLIP
2022-10-11,SHORT,12:35,15:10,17139.6,16980.4,159.2,50,7960.0,TIME_EXIT
2022-10-12,LONG,11:45,13:25,17053.0,17039.7,-13.3,50,-665.0,SIGNAL_FLIP
2022-10-12,SHORT,13:30,13:50,17039.8,17076.4,-36.6,50,-1830.0,SIGNAL_FLIP
2022-10-12,LONG,13:55,15:10,17076.7,17124.8,48.1,50,2405.0,TIME_EXIT
2022-10-13,LONG,13:00,13:30,17030.5,16989.4,-41.1,50,-2055.0,SIGNAL_FLIP
2022-10-13,SHORT,13:35,14:05,16989.4,17020.4,-31.0,50,-1550.0,SIGNAL_FLIP
2022-10-13,LONG,14:10,15:10,17020.4,17017.8,-2.6,50,-130.0,TIME_EXIT
2022-10-14,SHORT,13:05,15:10,17286.2,17180.5,105.7,50,5285.0,TIME_EXIT
2022-10-17,LONG,10:20,15:10,17239.1,17298.1,59.0,50,2950.0,TIME_EXIT
2022-10-18,SHORT,13:40,15:10,17475.8,17483.7,-7.9,50,-395.0,TIME_EXIT
2022-10-19,SHORT,11:55,14:20,17554.0,17551.6,2.4,50,120.0,SIGNAL_FLIP
2022-10-19,LONG,14:25,14:40,17551.7,17524.8,-26.9,50,-1345.0,SIGNAL_FLIP
2022-10-19,SHORT,14:45,15:10,17524.4,17509.3,15.1,50,755.0,TIME_EXIT
2022-10-20,LONG,10:50,12:00,17506.6,17475.4,-31.2,50,-1560.0,SIGNAL_FLIP
2022-10-20,SHORT,12:05,12:20,17475.7,17501.6,-25.9,50,-1295.0,SIGNAL_FLIP
2022-10-20,LONG,12:25,13:45,17501.2,17491.3,-9.9,50,-495.0,SIGNAL_FLIP
2022-10-20,SHORT,13:50,14:15,17491.3,17511.1,-19.8,50,-990.0,SIGNAL_FLIP
2022-10-20,LONG,14:20,15:10,17509.7,17567.2,57.5,50,2875.0,TIME_EXIT
2022-10-21,SHORT,13:35,15:10,17638.6,17571.0,67.6,50,3380.0,TIME_EXIT
2022-10-25,SHORT,10:45,13:40,17702.0,17692.3,9.7,50,485.0,SIGNAL_FLIP
2022-10-25,LONG,13:45,15:05,17692.5,17663.9,-28.6,50,-1430.0,SIGNAL_FLIP
2022-10-25,SHORT,15:10,15:10,17663.5,17651.7,11.8,50,590.0,TIME_EXIT
2022-10-27,SHORT,11:25,14:05,17721.2,17707.2,14.0,50,700.0,SIGNAL_FLIP
2022-10-27,LONG,14:10,14:15,17707.2,17693.4,-13.8,50,-690.0,SIGNAL_FLIP
2022-10-27,SHORT,14:20,15:05,17693.0,17726.1,-33.1,50,-1655.0,SIGNAL_FLIP
2022-10-27,LONG,15:10,15:10,17726.3,17734.9,8.6,50,430.0,TIME_EXIT
2022-10-28,SHORT,11:25,14:40,17784.0,17759.9,24.1,50,1205.0,SIGNAL_FLIP
2022-10-28,LONG,14:45,15:10,17759.4,17791.2,31.8,50,1590.0,TIME_EXIT
2022-10-31,SHORT,13:50,14:35,17953.1,17976.2,-23.1,50,-1155.0,SIGNAL_FLIP
2022-10-31,LONG,14:40,15:10,17975.8,18017.9,42.1,50,2105.0,TIME_EXIT
2022-11-01,SHORT,12:20,14:45,18127.2,18139.3,-12.1,50,-605.0,SIGNAL_FLIP
2022-11-01,LONG,14:50,15:10,18139.0,18148.3,9.3,50,465.0,TIME_EXIT
2022-11-02,SHORT,10:15,15:05,18119.2,18089.4,29.8,50,1490.0,SIGNAL_FLIP
2022-11-02,LONG,15:10,15:10,18090.3,18082.7,-7.6,50,-380.0,TIME_EXIT
2022-11-03,LONG,10:15,11:35,18081.7,18052.2,-29.5,50,-1475.0,SIGNAL_FLIP
2022-11-03,SHORT,11:40,14:45,18052.0,18038.9,13.1,50,655.0,SIGNAL_FLIP
2022-11-03,LONG,14:50,15:10,18039.5,18050.4,10.9,50,545.0,TIME_EXIT
2022-11-04,SHORT,10:05,11:20,18036.1,18048.8,-12.7,50,-635.0,SIGNAL_FLIP
2022-11-04,LONG,11:25,15:10,18049.2,18124.1,74.9,50,3745.0,TIME_EXIT
2022-11-07,SHORT,11:00,11:15,18118.2,18146.1,-27.9,50,-1395.0,SIGNAL_FLIP
2022-11-07,LONG,11:20,12:30,18145.8,18124.5,-21.3,50,-1065.0,SIGNAL_FLIP
2022-11-07,SHORT,12:35,14:15,18124.7,18138.7,-14.0,50,-700.0,SIGNAL_FLIP
2022-11-07,LONG,14:20,15:10,18138.8,18202.2,63.4,50,3170.0,TIME_EXIT
2022-11-09,SHORT,11:00,13:45,18191.8,18200.4,-8.6,50,-430.0,SIGNAL_FLIP
2022-11-09,LONG,13:50,14:35,18200.8,18169.9,-30.9,50,-1545.0,SIGNAL_FLIP
2022-11-09,SHORT,14:40,15:10,18169.4,18172.4,-3.0,50,-150.0,TIME_EXIT
2022-11-10,LONG,15:05,15:10,18020.4,18027.4,7.0,50,350.0,TIME_EXIT
2022-11-11,SHORT,13:55,13:55,18314.7,18340.6,-25.9,50,-1295.0,SIGNAL_FLIP
2022-11-11,LONG,14:00,15:10,18341.6,18349.4,7.8,50,390.0,TIME_EXIT
2022-11-14,SHORT,10:20,11:00,18336.1,18362.3,-26.2,50,-1310.0,SIGNAL_FLIP
2022-11-14,LONG,11:05,11:05,18362.2,18349.1,-13.1,50,-655.0,SIGNAL_FLIP
2022-11-14,SHORT,11:10,13:25,18349.3,18346.3,3.0,50,150.0,SIGNAL_FLIP
2022-11-14,LONG,13:30,14:50,18346.2,18337.2,-9.0,50,-450.0,SIGNAL_FLIP
2022-11-14,SHORT,14:55,15:10,18336.7,18330.4,6.3,50,315.0,TIME_EXIT
2022-11-15,LONG,12:30,15:10,18319.8,18406.6,86.8,50,4340.0,TIME_EXIT
