date,direction,entry_time,exit_time,entry_px,exit_px,pts,lot_size,pnl,exit_reason
2022-09-19,LONG,13:45,15:15,17655.9,17631.8,-24.1,50,-1205.0,TIME_EXIT
2022-09-22,LONG,14:15,15:15,17692.1,17635.9,-56.2,50,-2810.0,TIME_EXIT
2022-09-27,LONG,13:30,14:15,17092.8,17028.8,-64.0,50,-3200.0,SIGNAL_FLIP
2022-09-27,SHORT,14:15,15:15,17028.8,17043.4,-14.6,50,-730.0,TIME_EXIT
2022-09-30,LONG,10:45,15:15,16931.9,17107.2,175.3,50,8765.0,TIME_EXIT
2022-10-03,SHORT,10:15,15:15,16965.8,16876.0,89.8,50,4490.0,TIME_EXIT
2022-10-07,LONG,14:45,15:15,17323.7,17316.2,-7.5,50,-375.0,TIME_EXIT
2022-10-10,LONG,12:45,14:00,17270.2,17159.3,-110.9,50,-5545.0,SIGNAL_FLIP
2022-10-10,SHORT,14:00,14:45,17159.3,17232.6,-73.3,50,-3665.0,SIGNAL_FLIP
2022-10-10,LONG,14:45,15:15,17232.6,17252.4,19.8,50,990.0,TIME_EXIT
2022-10-11,SHORT,09:45,15:15,17152.1,16964.2,187.9,50,9395.0,TIME_EXIT
2022-10-12,LONG,14:00,15:15,17091.6,17129.1,37.5,50,1875.0,TIME_EXIT
2022-10-13,SHORT,10:00,14:30,17029.1,17074.9,-45.8,50,-2290.0,SIGNAL_FLIP
2022-10-13,LONG,14:30,15:00,17074.9,17017.8,-57.1,50,-2855.0,SIGNAL_FLIP
2022-10-13,SHORT,15:00,15:15,17017.8,17017.8,-0.0,50,-0.0,TIME_EXIT
2022-10-14,SHORT,15:00,15:15,17180.5,17200.3,-19.8,50,-990.0,TIME_EXIT
2022-10-17,LONG,11:00,15:15,17263.7,17320.6,56.9,50,2845.0,TIME_EXIT
2022-10-19,SHORT,14:45,15:15,17496.6,17518.8,-22.2,50,-1110.0,TIME_EXIT
2022-10-20,LONG,13:15,13:30,17514.1,17481.7,-32.4,50,-1620.0,SIGNAL_FLIP
2022-10-20,SHORT,13:30,14:30,17481.7,17530.4,-48.7,50,-2435.0,SIGNAL_FLIP
2022-10-20,LONG,14:30,15:15,17530.4,17565.2,34.8,50,1740.0,TIME_EXIT
2022-10-21,SHORT,14:15,15:15,17531.0,17583.8,-52.8,50,-2640.0,TIME_EXIT
2022-10-27,SHORT,12:30,15:15,17685.3,17758.9,-73.6,50,-3680.0,TIME_EXIT
2022-10-28,SHORT,13:45,15:00,17728.6,17791.2,-62.6,50,-3130.0,SIGNAL_FLIP
2022-10-28,LONG,15:00,15:15,17791.2,17795.9,4.7,50,235.0,TIME_EXIT
2022-11-02,SHORT,11:45,15:15,18099.8,18072.1,27.7,50,1385.0,TIME_EXIT
2022-11-04,SHORT,09:45,12:30,18034.9,18048.8,-13.9,50,-695.0,SIGNAL_FLIP
2022-11-04,LONG,12:30,15:15,18048.8,18127.9,79.1,50,3955.0,TIME_EXIT
2022-11-07,SHORT,13:30,14:15,18087.6,18155.9,-68.3,50,-3415.0,SIGNAL_FLIP
2022-11-07,LONG,14:15,15:15,18155.9,18203.3,47.4,50,2370.0,TIME_EXIT
2022-11-09,SHORT,14:45,15:15,18135.9,18121.1,14.8,50,740.0,TIME_EXIT
2022-11-15,LONG,13:15,15:15,18339.5,18421.6,82.1,50,4105.0,TIME_EXIT
2022-11-17,LONG,09:45,10:00,18413.7,18382.1,-31.6,50,-1580.0,SIGNAL_FLIP
2022-11-17,SHORT,10:00,13:15,18382.1,18397.6,-15.5,50,-775.0,SIGNAL_FLIP
2022-11-17,LONG,13:15,15:00,18397.6,18323.2,-74.4,50,-3720.0,SIGNAL_FLIP
2022-11-17,SHORT,15:00,15:15,18323.2,18333.9,-10.7,50,-535.0,TIME_EXIT
2022-11-22,LONG,10:00,15:15,18207.2,18251.5,44.3,50,2215.0,TIME_EXIT
2022-11-30,SHORT,09:45,10:00,18629.9,18643.7,-13.8,50,-690.0,SIGNAL_FLIP
2022-11-30,LONG,10:00,10:15,18643.7,18632.6,-11.1,50,-555.0,SIGNAL_FLIP
2022-11-30,SHORT,10:15,11:30,18632.6,18653.2,-20.6,50,-1030.0,SIGNAL_FLIP
2022-11-30,LONG,11:30,15:15,18653.2,18776.9,123.7,50,6185.0,TIME_EXIT
2022-12-05,LONG,12:30,13:30,18696.9,18641.8,-55.1,50,-2755.0,SIGNAL_FLIP
2022-12-05,SHORT,13:30,14:45,18641.8,18673.5,-31.7,50,-1585.0,SIGNAL_FLIP
2022-12-05,LONG,14:45,15:15,18673.5,18694.1,20.6,50,1030.0,TIME_EXIT
2022-12-07,SHORT,10:45,15:15,18580.7,18551.6,29.1,50,1455.0,TIME_EXIT
2022-12-08,LONG,14:15,15:15,18595.8,18614.4,18.6,50,930.0,TIME_EXIT
2022-12-09,SHORT,10:45,15:15,18556.4,18493.2,63.2,50,3160.0,TIME_EXIT
2022-12-19,LONG,11:30,15:15,18368.3,18426.2,57.9,50,2895.0,TIME_EXIT
2022-12-20,LONG,14:15,15:15,18328.6,18385.8,57.2,50,2860.0,TIME_EXIT
2022-12-21,SHORT,12:30,15:15,18295.0,18207.6,87.4,50,4370.0,TIME_EXIT
2022-12-26,LONG,10:45,15:15,17959.8,18009.6,49.8,50,2490.0,TIME_EXIT
2022-12-29,LONG,14:00,15:15,18085.1,18210.4,125.3,50,6265.0,TIME_EXIT
2022-12-30,SHORT,15:00,15:15,18098.3,18117.1,-18.8,50,-940.0,TIME_EXIT
2023-01-02,LONG,11:15,12:45,18183.9,18158.0,-25.9,50,-1295.0,SIGNAL_FLIP
2023-01-02,SHORT,12:45,13:00,18158.0,18182.3,-24.3,50,-1215.0,SIGNAL_FLIP
2023-01-02,LONG,13:00,13:45,18182.3,18163.1,-19.2,50,-960.0,SIGNAL_FLIP
2023-01-02,SHORT,13:45,15:00,18163.1,18193.1,-30.0,50,-1500.0,SIGNAL_FLIP
2023-01-02,LONG,15:00,15:15,18193.1,18208.9,15.8,50,790.0,TIME_EXIT
2023-01-03,SHORT,13:00,13:45,18184.6,18221.2,-36.6,50,-1830.0,SIGNAL_FLIP
2023-01-03,LONG,13:45,15:15,18221.2,18234.3,13.1,50,655.0,TIME_EXIT
2023-01-04,SHORT,09:45,15:15,18128.3,18036.8,91.5,50,4575.0,TIME_EXIT
2023-01-10,SHORT,09:45,15:15,17983.7,17925.3,58.4,50,2920.0,TIME_EXIT
2023-01-13,LONG,12:00,15:15,17851.1,17950.5,99.4,50,4970.0,TIME_EXIT
2023-01-16,SHORT,12:15,15:15,17904.3,17891.7,12.6,50,630.0,TIME_EXIT
2023-01-19,SHORT,09:45,11:30,18098.2,18143.1,-44.9,50,-2245.0,SIGNAL_FLIP
2023-01-19,LONG,11:30,13:00,18143.1,18117.2,-25.9,50,-1295.0,SIGNAL_FLIP
2023-01-19,SHORT,13:00,15:15,18117.2,18089.1,28.1,50,1405.0,TIME_EXIT
2023-01-20,LONG,10:30,11:00,18140.8,18104.3,-36.5,50,-1825.0,SIGNAL_FLIP
2023-01-20,SHORT,11:00,11:15,18104.3,18114.5,-10.2,50,-510.0,SIGNAL_FLIP
2023-01-20,LONG,11:15,11:30,18114.5,18109.4,-5.1,50,-255.0,SIGNAL_FLIP
2023-01-20,SHORT,11:30,15:15,18109.4,18027.3,82.1,50,4105.0,TIME_EXIT
2023-01-23,LONG,09:45,13:00,18154.9,18087.4,-67.5,50,-3375.0,SIGNAL_FLIP
2023-01-23,SHORT,13:00,13:30,18087.4,18120.7,-33.3,50,-1665.0,SIGNAL_FLIP
2023-01-23,LONG,13:30,15:15,18120.7,18104.9,-15.8,50,-790.0,TIME_EXIT
2023-01-24,SHORT,13:15,15:15,18121.9,18101.2,20.7,50,1035.0,TIME_EXIT
2023-01-30,LONG,15:00,15:15,17656.0,17667.2,11.2,50,560.0,TIME_EXIT
2023-02-01,SHORT,14:15,15:15,17603.6,17605.4,-1.8,50,-90.0,TIME_EXIT
2023-02-06,SHORT,12:30,13:30,17725.7,17764.9,-39.2,50,-1960.0,SIGNAL_FLIP
2023-02-06,LONG,13:30,15:15,17764.9,17762.0,-2.9,50,-145.0,TIME_EXIT
2023-02-07,SHORT,11:45,14:45,17731.9,17763.9,-32.0,50,-1600.0,SIGNAL_FLIP
2023-02-07,LONG,14:45,15:00,17763.9,17720.0,-43.9,50,-2195.0,SIGNAL_FLIP
2023-02-07,SHORT,15:00,15:15,17720.0,17720.4,-0.4,50,-20.0,TIME_EXIT
2023-02-09,SHORT,12:30,13:45,17827.4,17893.2,-65.8,50,-3290.0,SIGNAL_FLIP
2023-02-09,LONG,13:45,15:15,17893.2,17897.1,3.9,50,195.0,TIME_EXIT
2023-02-10,SHORT,09:45,15:15,17824.7,17843.3,-18.6,50,-930.0,TIME_EXIT
2023-02-20,LONG,11:00,11:15,17964.8,17933.7,-31.1,50,-1555.0,SIGNAL_FLIP
2023-02-20,SHORT,11:15,15:15,17933.7,17847.7,86.0,50,4300.0,TIME_EXIT
